Periodo,Variable,Geografia,Valor
2012-07-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,6477.971379802042
2012-08-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,5341.93
2012-08-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,5332.720422983126
2012-08-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,6609.57
2012-08-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,6577.464319298887
2012-09-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,5358.82
2012-09-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,5355.4874987875055
2012-09-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,6695.82
2012-09-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,6679.428769931389
2012-10-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,5425.52
2012-10-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,5439.03729213255
2012-10-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,6858.57
2012-10-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,6811.6645298787735
2012-11-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,5694.83
2012-11-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,5708.466639975555
2012-11-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,7006.19
2012-11-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,7007.0338212314655
2012-12-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,8454.58
2012-12-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,5832.547285776828
2012-12-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,10426.35
2012-12-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,7157.600470694002
2013-01-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,5890.8
2013-01-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,5922.3764047997
2013-01-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,7722.74
2013-01-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,7293.7829489964415
2013-02-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,5818.99
2013-02-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6081.781443576106
2013-02-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,7426.73
2013-02-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,7455.232654694254
2013-03-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,5869.75
2013-03-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6132.6497855231855
2013-03-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,7840.12
2013-03-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,7560.036432632889
2013-04-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,5983
2013-04-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6081.478244168851
2013-04-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,7730.75
2013-04-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,7584.678766706101
2013-05-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,6500
2013-05-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6426.759702104241
2013-05-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,8037.64
2013-05-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,7875.454019037805
2013-06-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,9360.43
2013-06-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6499.392507403678
2013-06-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,11545.88
2013-06-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,8034.5152138385565
2013-07-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,6728.92
2013-07-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6562.772055503408
2013-07-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,8365.09
2013-07-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,8140.226937028217
2013-08-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,6767.94
2013-08-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6757.49908779818
2013-08-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,8291.44
2013-08-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,8286.302517120366
2013-09-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,6810.9
2013-09-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6853.575327128863
2013-09-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,8459.22
2013-09-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,8435.049123551165
2013-10-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,6899.5
2013-10-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,6898.68444028547
2013-10-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,8638.46
2013-10-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,8588.3478322704
2013-11-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,7154.93
2013-11-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,7154.683167427488
2013-11-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,8786.8
2013-11-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,8799.262489663477
2013-12-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,10668.4
2013-12-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,7344.619444201196
2013-12-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,13174.71
2013-12-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,9007.20046042601
2014-01-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,7411
2014-01-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,7496.075596430678
2014-01-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,9713.2
2014-01-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,9190.53826169546
2014-02-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,7380.13
2014-02-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,7705.5930083657995
2014-02-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,9428.09
2014-02-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,9444.739201568596
2014-03-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,7579.12
2014-03-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,7955.684699129477
2014-03-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,10097.4
2014-03-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,9746.256482422074
2014-04-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,8219.33
2014-04-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,8291.008495364498
2014-04-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,10327.23
2014-04-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,10105.422691600314
2014-05-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,8486.74
2014-05-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,8372.40869462546
2014-05-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,10398.99
2014-05-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,10236.261661446017
2014-06-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,12175.5
2014-06-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,8487.128803242427
2014-06-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,15007.04
2014-06-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,10433.579432847415
2014-07-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,9156.57
2014-07-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,8887.009204432672
2014-07-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,11094.08
2014-07-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,10770.1101193916
2014-08-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,8914.36
2014-08-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,8967.757975275788
2014-08-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,11002.19
2014-08-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,11032.400985964021
2014-09-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,9301.8
2014-09-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,9306.48382054044
2014-09-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,11382.62
2014-09-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,11344.748022851645
2014-10-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,9528.8
2014-10-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,9546.77723838121
2014-10-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,11734.64
2014-10-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,11659.41413301929
2014-11-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,9664.3
2014-11-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,9732.58314882988
2014-11-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,11850.1
2014-11-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,11897.403402641039
2014-12-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,14302.11
2014-12-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,9808.519589424699
2014-12-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,17751.6
2014-12-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,12092.368763045817
2015-01-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,9826.7
2015-01-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,9935.710826572556
2015-01-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,13089.84
2015-01-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,12413.177022767306
2015-02-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,9808.24
2015-02-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,10212.013521869714
2015-02-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,12694.8
2015-02-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,12677.455354908147
2015-03-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,9889.76
2015-03-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,10347.89808758475
2015-03-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,13338.17
2015-03-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,12846.282578907045
2015-04-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,10051.69
2015-04-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,10106.059808213515
2015-04-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,13093.16
2015-04-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,12798.843695463944
2015-05-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,10884.99
2015-05-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,10814.224358342131
2015-05-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,13454.92
2015-05-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,13317.530102920226
2015-06-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,16196.68
2015-06-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,11192.55486119642
2015-06-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,20156.66
2015-06-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,13991.316573354443
2015-07-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,11955.24
2015-07-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,11650.374772200743
2015-07-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,14583.64
2015-07-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,14155.811107970198
2015-08-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,11565.12
2015-08-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,11666.719916244867
2015-08-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,14434.43
2015-08-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,14469.637254924764
2015-09-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,12237.17
2015-09-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,12282.407830071914
2015-09-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,14957.68
2015-09-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,14940.68848772797
2015-10-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,11810.7
2015-10-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,11791.32899412236
2015-10-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,15013.59
2015-10-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,14958.297309584517
2015-11-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,12307.97
2015-11-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,12443.978966263281
2015-11-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,15303.76
2015-11-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,15329.814613317109
2015-12-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,18553.23
2015-12-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,12734.271535191727
2015-12-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,23203.6
2015-12-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,15792.919614416147
2016-01-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,12687.98
2016-01-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,12880.099316800632
2016-01-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,16866.10457882607
2016-01-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,16004.255224466611
2016-02-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,12877.37
2016-02-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,12916.675767888091
2016-02-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,16779.26038142525
2016-02-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,16118.167015960671
2016-03-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,13233.78
2016-03-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,13674.462339952104
2016-03-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,17576.2936972755
2016-03-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,16863.808698473127
2016-04-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,14231.13
2016-04-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,14242.058735685829
2016-04-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,17798.78130438711
2016-04-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,17437.193450752107
2016-05-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,14824
2016-05-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,14749.26174456312
2016-05-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,18128.704128074656
2016-05-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,17903.14606857549
2016-06-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,21632.065000000002
2016-06-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,14984.404148945256
2016-06-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,26326.315403341676
2016-06-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,18303.817349792105
2016-07-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,15302.69
2016-07-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,15057.580552615584
2016-07-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,19147.223427919453
2016-07-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,18764.201605303213
2016-08-01T00:00:00Z,Remuneración mediana - con estacionalidad,Total Pais,15460.705
2016-08-01T00:00:00Z,Remuneración mediana - sin estacionalidad,Total Pais,15463.450384433998
2016-08-01T00:00:00Z,Remuneración promedio - con estacionalidad,Total Pais,19304.549892857063
2016-08-01T00:00:00Z,Remuneración promedio - sin estacionalidad,Total Pais,19237.11108798539
